vartheta,G,z,platform_share,nominal_income_effect,real_income_effect,nominal_income,real_income,nominal_income_index,real_income_index,consumer_price_index,regime
0.05,0.17801073614096374,1.095,0.9846008968565442,0.43533804293881745,0.7799483568386079,7.787453268845162,10.063321812832971,3.8888532231031436,5.122482472743802,0.4806941485207338,L
0.05,0.17801073614096374,1.1025,0.9851592584833513,0.43658188095275513,0.7813876214219281,7.812957730388012,10.122415735624129,3.901589493106999,5.152562757303256,0.47715652834399536,L
0.05,0.17801073614096374,1.1099999999999999,0.9856976683662347,0.4377945232730675,0.7827887072012496,7.838617923330409,10.181965112940317,3.9144035313534573,5.18287487960625,0.47364299508787205,L
0.05,0.17801073614096374,1.1175,0.9862168184654171,0.43897697125152224,0.7841528577144182,7.864433022294543,10.241971011690493,3.9272949256701373,5.2134193827361255,0.47015346930697327,L
0.05,0.17801073614096374,1.125,0.9867173782397105,0.44013019708858714,0.7854812794724858,7.890402243958321,10.302434563300329,3.940263284886197,5.244196842616844,0.4666878679353257,L
0.05,0.17801073614096374,1.1325,0.9871999952702404,0.4412551443856601,0.7867751427302443,7.916524846010041,10.363356962753011,3.9533082383103264,5.275207867524733,0.4632461044827528,L
0.05,0.17801073614096374,1.14,0.9876652958749633,0.44235272871122744,0.7880355822674645,7.942800126119404,10.424739467643036,3.9664294352168974,5.30645309760684,0.4598280892235595,L
0.05,0.17801073614096374,1.1475,0.9881138857134317,0.44342383817831255,0.7892636981780137,7.96922742092561,10.486583397244063,3.979626544340642,5.337933204406454,0.4564337293777616,L
0.05,0.17801073614096374,1.155,0.9885463503813258,0.4444693340307828,0.7904605566642469,7.9958061050430365,10.548890131591524,3.9928992533801173,5.36964889039612,0.45306292928509934,L
0.05,0.17801073614096374,1.1624999999999999,0.9889632559943464,0.44549005123629604,0.7916271908343173,8.022535590085061,10.611661110580927,4.006247268510227,5.401600888518664,0.4497155905720651,L
0.05,0.17801073614096374,1.17,0.9893651497611234,0.4464867990838513,0.7927646015002445,8.049415323706398,10.674897833082401,4.019670313903987,5.433789961736464,0.4463916123121781,L
0.05,0.17801073614096374,1.1775,0.9897525605448516,0.4474603617840918,0.7938737579747899,8.076444788664297,10.738601856072107,4.0331681312637135,5.466216902589324,0.4430908911797308,L
0.05,0.17801073614096374,1.185,0.9901259994134225,0.4484114990706731,0.7949555988653709,8.103623501898868,10.802774793781055,4.0467404793617625,5.4988825327612,0.43981332159722564,L
0.05,0.17801073614096374,1.1925,0.9904859601778679,0.4493409468011675,0.7960110328634212,8.130951013632696,10.86741831686164,4.060387133590899,5.531787702655939,0.4365587958767217,L
0.05,0.17801073614096374,1.2,0.9908329199189752,0.45024941755611836,0.7970409395277596,8.158426906489954,10.932534151572408,4.074107885524403,5.564933290982315,0.4333272043553004,L
0.5,0.2887287387028661,0.0,0.21130570018256817,-0.3504153445520018,-0.27645834948810294,2.0025063488076564,1.9645400187075042,1.0,1.0,1.056212955723166,0
0.5,0.2887287387028661,0.0075,0.21762293556508933,-0.3570522501162434,-0.28088422266846214,1.9972006577755894,1.9604382174505666,0.997350474801128,0.9979120805797399,1.0545155105476287,0
0.5,0.2887287387028661,0.015,0.22407537497684202,-0.3636226708639511,-0.2851962896220564,1.991810358022233,1.9562808632166697,0.9946586981899997,0.995795883304903,1.0527703787522575,0
0.5,0.2887287387028661,0.0225,0.23066272352694134,-0.37011482908434146,-0.289382875849912,1.986337289061555,1.9520700974562677,0.9919255887724256,0.9936524982273252,1.0509767415547924,0
0.5,0.2887287387028661,0.03,0.2373844802577759,-0.3765167164228624,-0.2934321483326408,1.9807834654419791,1.9478082226506621,0.9891521525619074,0.991483097367571,1.0491337971571602,0
0.5,0.2887287387028661,0.0375,0.24423993077188524,-0.38281613063015946,-0.29733215485999964,1.9751510767625795,1.943497701912774,0.9863394829877243,0.9892889345117163,1.047240762797321,0
0.5,0.2887287387028661,0.045,0.2512281403081434,-0.38900071517341034,-0.30107086606556016,1.9694424869801095,1.9391411579291828,0.9834887605488821,0.9870713446728199,1.0452968768403346,0
0.5,0.2887287387028661,0.0525,0.25834794733002264,-0.3950580015775692,-0.30463622001206125,1.9636602329816986,1.9347413712211174,0.980601252101354,0.9848317432057242,1.0433014009019939,0
0.5,0.2887287387028661,0.06,0.2655979576890529,-0.4009754543301906,-0.3080161691390221,1.9578070224024817,1.9303012777061785,0.9776783097682612,0.9825716245659115,1.0412536219977946,0
0.5,0.2887287387028661,0.0675,0.27297653942635997,-0.40674051814936046,-0.3111987293501345,1.9518857306723665,1.9258239655470961,0.9747213694651052,0.980292560705442,1.039152854709441,0
0.5,0.2887287387028661,0.075,0.28048181827432583,-0.41234066738030434,-0.3141720309842903,1.9458993972813976,1.9213126712786688,0.9717319490347863,0.9779961991014695,1.0369984433605488,0
0.5,0.2887287387028661,0.08249999999999999,0.2881116739189399,-0.41776345725300257,-0.31692437138137364,1.93985122125885,1.9167707752092151,0.96871164598998,0.9756842604154651,1.0347897641926973,0
0.5,0.2887287387028661,0.09,0.2958637370812426,-0.4229965767011311,-0.3194442687226962,1.9337445558671127,1.9122017960983262,0.9656621348633995,0.9733585357840601,1.0325262275325142,0
0.5,0.2887287387028661,0.0975,0.3037353874734178,-0.42802790241243577,-0.3217205167967395,1.9275829025175908,1.9076093851183378,0.9625851641695533,0.9710208837452842,1.0302072799400441,0
0.5,0.2887287387028661,0.105,0.31172375268151287,-0.43284555375277667,-0.32374224031424714,1.9213699039222198,1.9029973191127976,0.9594825529847897,0.9686732268069569,1.0278324063282867,0
0.5,0.2887287387028661,0.11249999999999999,0.31982570802249355,-0.4374379481811178,-0.32549895037324506,1.9151093365006013,1.898369493171056,0.9563561871556145,0.9663175476669685,1.0254011320434713,0
0.5,0.2887287387028661,0.12,0.328037877418331,-0.44179385675119204,-0.3269805996547762,1.9088051020692405,1.893729912544057,0.9532080151485123,0.9639558850982155,1.0229130248953915,0
0.5,0.2887287387028661,0.1275,0.33635663532413357,-0.44590245927798766,-0.32817763691454094,1.9024612188457621,1.8890826839322485,0.9500400435576828,0.9615903295139286,1.0203676971269517,0
0.5,0.2887287387028661,0.135,0.34477810974097983,-0.4497533987339975,-0.32908106032465456,1.8960818118072094,1.884432006182253,0.9468543322902248,0.9592230182320464,1.017764807311978,0
0.5,0.2887287387028661,0.1425,0.3532981863371098,-0.4533368344317861,-0.3296824692137976,1.8896711024475648,1.87978216043446,0.943652989451306,0.9568561304600924,1.0151040621703415,0
0.5,0.2887287387028661,0.15,0.36191251369358296,-0.45664349354619366,-0.32997411375343966,1.8832333979853175,1.8751374997689103,0.9404381659547012,0.9544918820246722,1.012385218289522,0
0.5,0.2887287387028661,0.1575,0.37061650968242715,-0.4596647205316694,-0.3299489421428199,1.8767730800772047,1.8705024384017308,0.9372120498867249,0.9521325198721877,1.0096080837419046,0
0.5,0.2887287387028661,0.16499999999999998,0.37940536897679167,-0.4623925239979908,-0.32960064485611373,1.8702945930990933,1.8658814404887851,0.9339768606540072,0.9497803163696162,1.0067725195873762,0
0.5,0.2887287387028661,0.1725,0.38827407168376277,-0.46481962062107474,-0.32892369553175776,1.8638024320592406,1.861279008597164,0.9307348429476872,0.9474375634362099,1.003878441251151,0
0.5,0.2887287387028661,0.18,0.39721739308137116,-0.4669394756846783,-0.3279133881061984,1.8573011302128584,1.8566996719085163,0.9274882605584461,0.9451065665386967,1.0009258197672068,0
0.5,0.2887287387028661,0.1875,0.40622991443206613,-0.46874633987343745,-0.3265658698222143,1.8507952464499107,1.8521479742209948,0.9242393900782994,0.9427896385839706,0.9979146828782808,0
0.5,0.2887287387028661,0.195,0.41530603483561324,-0.47023528196763786,-0.32487816977517325,1.8442893525303825,1.8476284618187289,0.9209905145262184,0.94048909374435,0.9948451159840103,0
0.5,0.2887287387028661,0.20249999999999999,0.424439984075152,-0.4714022171250606,-0.3228482226987574,1.837788020242801,1.8431456712791763,0.917743916935428,0.9382072412512142,0.9917172629295553,0
0.5,0.2887287387028661,0.21,0.4336258364011165,-0.4722439304747451,-0.32047488773435434,1.8312958085625919,1.8387041172894611,0.9145018739406207,0.9359463791932159,0.9885313266278514,0
0.5,0.2887287387028661,0.2175,0.4428575251890083,-0.47275809579105316,-0.31775796197490025,1.8248172508868348,1.8343082805428177,0.9112666494033228,0.9337087883552672,0.9852875695095512,0
0.5,0.2887287387028661,0.22499999999999998,0.45212885839874417,-0.4729432890634052,-0.3146981886238448,1.8183568424212204,1.8299625957855892,0.908040488113267,0.9314967261341639,0.9819863137956825,0
0.5,0.2887287387028661,0.23249999999999998,0.4614335347555847,-0.4727989968268019,-0.3112972596623472,1.8119190277934447,1.8256714400838219,0.9048256096028399,0.929312420565988,0.9786279415890863,0
0.5,0.2887287387028661,0.24,0.47076516056560286,-0.4723256191700299,-0.3075578129720689,1.8055081889649909,1.8214391213764214,0.9016242021105385,0.927158064499378,0.975212894781788,0
0.5,0.2887287387028661,0.2475,0.48011726707238256,-0.47152446739148524,-0.30348342391615135,1.7991286335102281,1.8172698673791001,0.8984384167278547,0.9250358099473611,0.9717416747765798,0
0.5,0.2887287387028661,0.255,0.48948332825622753,-0.4703977563260462,-0.29907859143636656,1.7927845833280949,1.813167814899999,0.895270361762181,0.922947762648737,0.9682148420222599,0
0.5,0.2887287387028661,0.2625,0.4988567789727054,-0.46894859141956685,-0.29434871877911994,1.786480163847344,1.8091369996239521,0.8921220973461882,0.9208959768680133,0.964633015363144,0
0.5,0.2887287387028661,0.27,0.5082310333239092,-0.46718095067953685,-0.28930008901616866,1.780219393781504,1.805181346417955,0.8889956303217177,0.9188824504606461,0.960996871204657,0
0.5,0.2887287387028661,0.27749999999999997,0.5175995031534458,-0.465099661680505,-0.2839398355767989,1.7740061754844096,1.8013046602055272,0.8858929094235822,0.916909120227863,0.9573071424979853,0
0.5,0.2887287387028661,0.285,0.5269556165549071,-0.4627103738502151,-0.2782759080559976,1.7678442859514518,1.7975106174524422,0.8828158207858225,0.9149778575826861,0.9535646175479308,0
0.5,0.2887287387028661,0.2925,0.5362928362834192,-0.4600195263064161,-0.2723170336072194,1.761737368505701,1.7938027583007645,0.8797661837899713,0.9130904645459603,0.9497701386492359,0
0.5,0.2887287387028661,0.3,0.5456046779608855,-0.4570343115543408,-0.26607267426803094,1.7556889252017907,1.7901844793823851,0.8767457472717491,0.9112486700882633,0.9459246005577261,0
0.5,0.2887287387028661,0.3075,0.5548847279676152,-0.45376263539037587,-0.25955298060171056,1.7497023099740727,1.7866590273373462,0.87375618609943,0.9094541268305707,0.9420289488036512,0
0.5,0.2887287387028661,0.315,0.564126660916236,-0.4502130733880471,-0.25276874206736455,1.7437807225490953,1.7832294930562966,0.8707990981338896,0.9077084081135216,0.9380841778555603,0
0.5,0.2887287387028661,0.3225,0.5733242566079858,-0.4463948243677549,-0.24573133455495988,1.7379272031360067,1.7798988066604278,0.8678760015771301,0.906013005442081,0.9340913291439366,0
0.5,0.2887287387028661,0.32999999999999996,0.5824714163766769,-0.4423176612714919,-0.23845266553965502,1.7321446279021573,1.7766697332263963,0.8649883327129128,0.9043693263094177,0.9300514889546114,0
0.5,0.2887287387028661,0.33749999999999997,0.5915621787316858,-0.4379918798779217,-0.23094511732183168,1.7264357052349772,1.7735448692579494,0.8621374440400358,0.9027786924008742,0.9259657862026932,0
0.5,0.2887287387028661,0.345,0.6005907342181902,-0.4334282458016754,-0.22322148882530882,1.720802972785292,1.77052663990049,0.8593246027958424,0.90124233817611,0.9218353900983477,0
0.5,0.2887287387028661,0.3525,0.6095514394204364,-0.42863794022356855,-0.2152949364264158,1.7152487952815618,1.767617296889485,0.8565509898647088,0.8997614098247909,0.91766150771628,0
0.5,0.2887287387028661,0.36,0.6184388300419681,-0.4236325047958788,-0.20717891428118995,1.7097753630992643,1.7648189172187092,0.85381769906363,0.8983369645886908,0.9134453814811625,0
0.5,0.2887287387028661,0.3675,0.6272476330053605,-0.4184237861590448,-0.19888711460716865,1.7043846915647178,1.7621334025096755,0.8511257367945685,0.8969699704407169,0.90918828658155,0
0.5,0.2887287387028661,0.375,0.6359727775229647,-0.4130238804935373,-0.19043340836049966,1.699078620968186,1.759562479059396,0.8484760220509967,0.8956613061092207,0.9048915283250006,0
0.5,0.2887287387028661,0.3825,0.6446094050993673,-0.4074450785135711,-0.18183178672879258,1.6938588172570863,1.7571076985398157,0.8458693867640685,0.8944117614340273,0.9005564394472012,0
0.5,0.2887287387028661,0.39,0.6531528784355568,-0.40169981128826265,-0.17309630383581778,1.6887267733766045,1.75477043931889,0.8433065764720874,0.8932220380388972,0.8961843773878627,0
0.5,0.2887287387028661,0.39749999999999996,0.6615987892140902,-0.39580059725125627,-0.1642410210263247,1.6836838112219725,1.7525519083703642,0.8407882512954233,0.8920927503036514,0.8917767215460198,0
0.5,0.2887287387028661,0.40499999999999997,0.6699429647536994,-0.38975999073232104,-0.15527995306852627,1.6787310841641434,1.7504531437368545,0.8383149871977699,0.8910244266179418,0.8873348705271401,0
0.5,0.2887287387028661,0.4125,0.6781814735307292,-0.38359053231444934,-0.14622701657869414,1.673869580108535,1.7484750175088157,0.8358872775136018,0.8900175108976195,0.8828602393941288,0
0.5,0.2887287387028661,0.42,0.6863106295733888,-0.3773047012881884,-0.1370959809375023,1.6691001250449788,1.7466182392804306,0.833505534720928,0.8890723643438696,0.878354256933911,0
0.5,0.2887287387028661,0.4275,0.6943269957429958,-0.3709148704418062,-0.12790042193175769,1.6644233870459062,1.7448833600423264,0.8311700924378824,0.888189267424701,0.8738183629507894,0
0.5,0.2887287387028661,0.435,0.7022273859240851,-0.3644332633920029,-0.11865367831857312,1.659839880669183,1.7432707764703221,0.8288812076213862,0.8873684220580257,0.8692540055972293,0
0.5,0.2887287387028661,0.4425,0.7100088661523849,-0.3578719146257308,-0.1093688114723961,1.6553499717217832,1.741780735569097,0.8266390629460031,0.8866099539754028,0.8646626387521115,0
0.5,0.2887287387028661,0.44999999999999996,0.7176687547161785,-0.35124263238976083,-0.10005856823909837,1.6509538823406846,1.7404133396297314,0.8244437693412082,0.8859139152455502,0.8600457194558303,0
0.5,0.2887287387028661,0.45749999999999996,0.7252046212724373,-0.3445569645313593,-0.09073534708600628,1.6466516963479172,1.7391685514604764,0.8222953686655604,0.8852802869369378,0.855404705410914,0
0.5,0.2887287387028661,0.46499999999999997,0.7326142850242627,-0.04590156607785578,0.21051343368063619,3.3666865975136435,3.5626536489286766,1.6812364163131144,1.8134798044341147,0.8507410525561028,P
0.5,0.2887287387028661,0.4725,0.7398958120106486,-0.03852778096634257,0.2204357532373844,3.365620778912597,3.5684158002972697,1.6807041740050281,1.8164128835843087,0.8460562127210655,P
0.5,0.2887287387028661,0.48,0.7470475115633112,-0.03113046412202858,0.23033616492513032,3.3647416930068084,3.57445299368643,1.6802651811866973,1.8194859660013991,0.841351631368152,P
0.5,0.2887287387028661,0.4875,0.754067931988358,-0.023719846629841113,0.24020392956608416,3.3640496574886227,3.5807658592670157,1.6799195965054812,1.8226993724581122,0.8366287454267991,P
0.5,0.2887287387028661,0.495,0.7609558555329041,-0.01630577409375683,0.2500287753427596,3.363544767543006,3.5873548031820905,1.6796674674942962,1.8260533096914242,0.8318889812254194,P
0.5,0.2887287387028661,0.5025,0.7677102926983722,-0.008897690665793545,0.25980091177863673,3.3632269061241042,3.5942200176038877,1.6795087357034626,1.8295478755218082,0.8271337525248337,P
0.5,0.2887287387028661,0.51,0.7743304759632208,-0.0015046259452859978,0.2695110406418413,3.3630957543933087,3.6013614909717653,1.6794432419132064,1.8331830640646083,0.8223644586565357,P
0.5,0.2887287387028661,0.5175,0.7808158529782064,0.005864815353046282,0.27915036389541853,3.363150802259581,3.608779018354052,1.6794707313972248,1.8369587710044784,0.8175824827683488,P
0.5,0.2887287387028661,0.525,0.7871660792970923,0.013202461079084404,0.28871058883306666,3.363391358966434,3.616472211879936,1.6795908592095516,1.8408747989054757,0.8127891901793067,P
0.5,0.2887287387028661,0.5325,0.7933810107049734,0.020500576805092707,0.29818393055183334,3.363816563673808,3.624440511191062,1.6798031954688735,1.8449308625311829,0.8079859268449214,P
0.5,0.2887287387028661,0.54,0.7994606952051798,0.0277518686015788,0.3075631119233917,3.364425395986932,3.6326831938659825,1.680107230616371,1.849126594151017,0.8031740179333349,P
0.5,0.2887287387028661,0.5475,0.8054053647240603,0.03494948357974542,0.31684136123316653,3.3652166863882274,3.6411993857742817,1.6805023806251418,1.8534615488107353,0.7983547665122567,P
0.5,0.2887287387028661,0.5549999999999999,0.8112154265909266,0.04208700835511997,0.3260124076619443,3.36618912653225,3.6499880713207875,1.680987992141231,1.8579352095469968,0.7935294523460068,P
0.5,0.2887287387028661,0.5625,0.8168914548480709,0.049158465590963096,0.3350704747877879,3.367341279367537,3.6590481035439004,1.681563347538218,1.8625469925276628,0.7886993308014617,P
0.5,0.2887287387028661,0.57,0.8224341814431363,0.05615830878218839,0.3440102722872861,3.3686715890531205,3.668378214035671,1.6822276698692684,1.8672962521013665,0.783865631861218,P
0.5,0.2887287387028661,0.5775,0.827844487353257,0.06308141544092033,0.35282698601456025,3.3701783906411236,3.677977022654697,1.6829801277023737,1.8721822857416184,0.7790295592418446,P
0.5,0.2887287387028661,0.585,0.8331233936873393,0.06992307884363289,0.36151626663420167,3.3718599195005434,3.6878430470063486,1.6838198398263433,1.8772043388724793,0.7741922896147061,P
0.5,0.2887287387028661,0.5925,0.8382720528096814,0.07667899849724244,0.3700742169806309,3.373714320460749,3.6979747116680906,1.684745879816833,1.8823616095644797,0.76935497192649,P
0.5,0.2887287387028661,0.6,0.8432917395248677,0.08334526947772106,0.3784973783114247,3.375739656656539,3.7083703571407893,1.6857572804533385,1.8876532530910586,0.7645187268162622,P
0.5,0.2887287387028661,0.6074999999999999,0.8481838423605624,0.08991837078993753,0.38678271561613436,3.377933918059754,3.7190282485099138,1.6868530379796611,1.893078386337332,0.7596846461256157,P
0.5,0.2887287387028661,0.615,0.852949854981496,0.09639515289166739,0.39492760213519096,3.3802950296853806,3.7299465838033474,1.6880321162018261,1.8986360920544274,0.7548537924982626,P
0.5,0.2887287387028661,0.6224999999999999,0.857591367764646,0.10277282451822595,0.40292980323585204,3.382820859462841,3.741123502035182,1.689293450418801,1.904325422953977,0.750027199065226,P
0.5,0.2887287387028661,0.63,0.8621100595623525,0.10904893893708859,0.41078745978391196,3.385509225765744,3.7525570909273656,1.6906359511826583,1.9101454056386291,0.7452058692116607,P
0.5,0.2887287387028661,0.6375,0.8665076896769397,0.11522137975432764,0.4184990711412565,3.388357904595728,3.7642453943033756,1.6920585078860015,1.9160950443656122,0.7403907764212146,P
0.5,0.2887287387028661,0.645,0.870786090067335,0.12128834638684138,0.4260634779104086,3.391364636418228,3.7761864191502377,1.6935599921755722,1.9221733246414796,0.7355828641937728,P
0.5,0.2887287387028661,0.6525,0.8749471578052206,0.12724833930629048,0.43347984453811766,3.3945271326499498,3.788378142347129,1.695139261191925,1.9283792166471372,0.7307830460323861,P
0.5,0.2887287387028661,0.6599999999999999,0.8789928477954336,0.1331001451525119,0.44074764188091364,3.39784308179966,3.8008185170606477,1.6967951606359812,1.9347116784931948,0.7259922054951674,P
0.5,0.2887287387028661,0.6675,0.882925165772644,0.13884282180601573,0.4478666298264411,3.401310155265487,3.8135054788083798,1.6985265276640518,1.941169659306474,0.7212111963079569,P
0.5,0.2887287387028661,0.6749999999999999,0.886746161583826,0.1444756835011061,0.4548368400554452,3.404926012793394,3.8264369511939127,1.7003321936136553,1.9477521021492727,0.7164408425335884,P
0.5,0.2887287387028661,0.6825,0.8904579227636753,0.1499982860532506,0.46165855902053693,3.408688307602704,3.839610851317674,1.702210986563076,1.9544579467736183,0.7116819387936496,P
0.5,0.2887287387028661,0.69,0.8940625684079335,0.1554104122666243,0.468332311209401,3.4125946911857086,3.853025094869157,1.7041617337281627,1.9612861322133368,0.7069352505387039,P
0.5,0.2887287387028661,0.6975,0.897562243347555,0.1607120575803219,0.4748588427519661,3.416642817789335,3.8666776009071007,1.706183263700358,1.9682355992172849,0.702201514363035,P
0.5,0.2887287387028661,0.705,0.9009591126248,0.16590341600461772,0.4812391054232977,3.4208303485876073,3.880566296334998,1.7082744085303188,1.9753052925274954,0.6974814383600799,P
0.5,0.2887287387028661,0.7125,0.904255356270647,0.1709848663918747,0.48747424108660115,3.4251549555544143,3.894689120080133,1.7104340056618743,1.9824941630064112,0.6927757025148379,P
0.5,0.2887287387028661,0.72,0.9074531643813942,0.17595695908029924,0.4935655666137872,3.429614325046536,3.9090440269848754,1.7126608997212998,1.9898011696176519,0.6880849591296694,P
0.5,0.2887287387028661,0.7274999999999999,0.9105547324909549,0.18082040294272117,0.49951455931455535,3.4342061611074053,3.923628991419521,1.7149539441671282,1.9972252812650395,0.6834098332800402,P
0.5,0.2887287387028661,0.735,0.9135622572341423,0.18557605286695783,0.5053228428989076,3.438928188502395,3.938442010626383,1.7173120028058941,2.0047654784948254,0.6787509232969047,P
0.5,0.2887287387028661,0.7424999999999999,0.9164779322951714,0.1902248976891019,0.5109921739924119,3.443778155496604,3.9534811078050756,1.7197339511792897,2.0124207550661763,0.6741088012725756,P
0.5,0.2887287387028661,0.75,0.9193039446346871,0.19476804859626579,0.5165244292184062,3.4487538363863823,3.968744334949274,1.7222186778283417,2.0201901193951555,0.669484013587078,P
0.5,0.2887287387028661,0.7575,0.9220424709878301,0.19920672801089273,0.5219215928566332,3.4538530337957765,3.9842297754452654,1.724765085440198,2.0280725958774517,0.6648770814521399,P
0.5,0.2887287387028661,0.765,0.9246956746251912,0.20354225896473538,0.5271857450835522,3.459073580749182,3.9999355464427544,1.7273720918831559,2.0360672260951764,0.660288501470127,P
0.5,0.2887287387028661,0.7725,0.9272657023679475,0.207776054966947,0.5323190507957286,3.464413342531398,4.015859801008407,1.7300386311355258,2.0441730699130742,0.6557187462053852,P
0.5,0.2887287387028661,0.78,0.9297546818480363,0.2119096103674711,0.5373237490142838,3.469870218346131,4.032000730072513,1.7327636541138463,2.052389206469419,0.6511682647656059,P
0.5,0.2887287387028661,0.7875,0.9321647190038718,0.21594449121397874,0.5422021428653339,3.4754421427838986,4.048356564179109,1.7355461294059147,2.0607147350668753,0.6466374833909855,P
0.5,0.2887287387028661,0.7949999999999999,0.9344978958018618,0.21988232659802548,0.546956590128677,3.4811270871100213,4.064925575049777,1.7383850439139799,2.0691487759685057,0.6421268060490938,P
0.5,0.2887287387028661,0.8025,0.9367562681738099,0.22372480048381715,0.5515894943446507,3.486923060383204,4.081706076971106,1.7412794034133312,2.077690471104026,0.6376366150335158,P
0.5,0.2887287387028661,0.8099999999999999,0.9389418641601882,0.22747364401100378,0.5561032964670696,3.4928281104148864,4.0986964280156375,1.7442282330313739,2.086338984691298,0.6331672715644738,P
0.5,0.2887287387028661,0.8175,0.941056682249247,0.23113062826121694,0.5605004670484534,3.498840324579292,4.115895031105888,1.7472305776521462,2.0950935037779415,0.6287191163897672,P
0.5,0.2887287387028661,0.825,0.9431026899019493,0.23469755747662518,0.5647834989423075,3.5049578304837805,4.133300334930763,1.7502855022510775,2.103953238707814,0.6242924703845096,P
0.5,0.2887287387028661,0.8325,0.9450818222528121,0.23817626271757752,0.5689549005060617,3.5111787965087573,4.150910834723398,1.7533920921646031,2.1129174235169486,0.6198876351482624,P
0.5,0.2887287387028661,0.84,0.9469959809768614,0.2415685959454164,0.5730171892873179,3.5175014322260805,4.168725072909191,1.7565494532991073,2.1219853162634212,0.6155048935982895,P
0.5,0.2887287387028661,0.8474999999999999,0.9488470333130871,0.24487642451575764,0.576972886175338,3.5239239887045395,4.186741639632484,1.7597567122834712,2.1311561992954435,0.6111445105577733,P
0.5,0.2887287387028661,0.855,0.950636811234984,0.24810162606692682,0.5808245099991711,3.530444758710624,4.20495917317001,1.7630130165693312,2.140429379461817,0.6068067333379439,P
0.5,0.2887287387028661,0.8624999999999999,0.9523671107590098,0.25124608378780044,0.5845745725534539,3.5370620768124437,4.223376360238927,1.766317534482975,2.1498041882687327,0.6024917923131794,P
0.5,0.2887287387028661,0.87,0.9540396913820465,0.25431168204900795,0.5882255740327242,3.543774319394307,4.241991936206962,1.7696694552326193,2.1592799819867365,0.5981999014882313,P
0.5,0.2887287387028661,0.8775,0.9556562756392364,0.2573003023812822,0.591779998855015,3.550579904589091,4.260804685211795,1.7730679888746408,2.1688561417114998,0.5939312590568296,P
0.5,0.2887287387028661,0.885,0.9572185487738638,0.2602138197847088,0.5952403118555611,3.5574772921352054,4.279813440196562,1.7765123662421438,2.1785320733818927,0.5896860479510027,P
0.5,0.2887287387028661,0.8925,0.9587281585112604,0.2630540993526716,0.5986089548316127,3.56446498316457,4.299017082867981,1.7800018388390846,2.1883072077586685,0.5854644363805386,P
0.5,0.2887287387028661,0.8999999999999999,0.9601867149290333,0.26582299319444314,0.6018883434196047,3.5715415199277265,4.318414543583337,1.7835356787029983,2.1981810003669344,0.5812665783620865,P
0.5,0.2887287387028661,0.9075,0.9615957904162425,0.26852233764059324,0.6050808642862782,3.578705485461822,4.338004801172185,1.7871131782391976,2.208152931405395,0.5770926142374707,P
0.5,0.2887287387028661,0.9149999999999999,0.9629569197144808,0.2711539507156773,0.6081888726157456,3.585955503206914,4.357786882698399,1.7907336500291666,2.2182225056252314,0.5729426711808601,P
0.5,0.2887287387028661,0.9225,0.9642716000341397,0.39845663267789827,0.7359516926898472,7.4398177393028275,9.064042519271105,3.715253009675942,4.613824321702774,0.5688168636944944,L
0.5,0.2887287387028661,0.9299999999999999,0.9655412912394746,0.4007593166849171,0.7386987686187332,7.462149063001515,9.114305421840834,3.7264046965167776,4.639409396117698,0.5647152940927331,L
0.5,0.2887287387028661,0.9375,0.9667674160964091,0.4029989859424737,0.7413675815762168,7.484674899703439,9.165033170975033,3.7376535181324173,4.6652310890591195,0.5606380529742376,L
0.5,0.2887287387028661,0.945,0.9679513605773364,0.4051773700321245,0.7439603462341922,7.507393105842537,9.216225087114159,3.748998404081281,4.691289054614235,0.5565852196821555,L
0.5,0.2887287387028661,0.9525,0.9690944742174943,0.40729617108808464,0.7464792370642076,7.53030160617269,9.267880578300659,3.7604383180390037,4.717582991461846,0.5525568627522169,L
0.5,0.2887287387028661,0.96,0.9701980705177978,0.40935706256933996,0.7489263872505691,7.553398392898773,9.319999139583691,3.771972257364507,4.7441126425693465,0.5485530403486938,L
0.5,0.2887287387028661,0.9674999999999999,0.9712634273893133,0.41136168820208935,0.7513038877883489,7.576681524754835,9.372580352358398,3.783599252639666,4.7708777948563945,0.5445738006882127,L
0.5,0.2887287387028661,0.975,0.9722917876348479,0.41331166108065975,0.7536137867528565,7.6001491260358085,9.42562388364652,3.795318367185768,4.797878278828729,0.5406191824514459,L
0.5,0.2887287387028661,0.9824999999999999,0.9732843594634157,0.4152085629155652,0.7558580887277606,7.623799385588641,9.479129485324654,3.807128696559712,4.825113968185333,0.5366892151827356,L
0.5,0.2887287387028661,0.99,0.9742423170336054,0.4170539434179088,0.7580387543796707,7.647630555768434,9.533096993306204,3.81902936803273,4.852584779402025,0.5327839196777346,L
0.5,0.2887287387028661,0.9974999999999999,0.975166801022145,0.41884931980985585,0.7601577001676065,7.67164095136472,9.587526326682557,3.8310195400541986,4.880290671294297,0.5289033083591732,L
0.5,0.2887287387028661,1.005,0.9760589192142043,0.42059617645142344,0.762216798176395,7.695828948502649,9.642417486828707,3.8430984017029175,4.908231644562057,0.5250473856408815,L
0.5,0.2887287387028661,1.0125,0.9769197471122185,0.42229596457434265,0.7642178760636191,7.720192983523525,9.697770556478197,3.8552651721280813,4.936407741318746,0.5212161482802201,L
0.5,0.2887287387028661,1.02,0.9777503285602462,0.42395010211425044,0.7661627171103367,7.744731551848795,9.753585698771952,3.8675190999819833,4.964819044607174,0.5174095857190874,L
